S1,W1,L1,WINPCT1,RPI1,RPIRATE1,PTS1,PPG1,3FG1,3FGA1,AST1,TO1,ASTTORATIO1,APG1,BLKS1,BKPG1,DREBS1,DRPG1,FGM1,FGA1,FGPCT1,OPPFG1,OPPFGA1,OPPFGPCT1,FTA1,FTPCT1,OREBS1,ORPG1,GM1,FOULS1,PFPG1,DQ1,REB1,RPG1,OPPREB1,OPPRPG1,REBMAR1,OPPPTS1,OPPPPG1,SCRMAR1,ST1,STPG1,OPP3FGA1,OPP3FGPCT1,3PG1,OPPTO1,TORATIO1,TOPG1,S2,W2,L2,WINPCT2,RPI2,RPIRATE2,PTS2,PPG2,3FG2,3FGA2,AST2,TO2,ASTTORATIO2,APG2,BLKS2,BKPG2,DREBS2,DRPG2,FGM2,FGA2,FGPCT2,OPPFG2,OPPFGA2,OPPFGPCT2,FTA2,FTPCT2,OREBS2,ORPG2,GM2,FOULS2,PFPG2,DQ2,REB2,RPG2,OPPREB2,OPPRPG2,REBMAR2,OPPPTS2,OPPPPG2,SCRMAR2,ST2,STPG2,OPP3FGA2,OPP3FGPCT2,3PG2,OPPTO2,TORATIO2,TOPG2,T1RESULT
0.125,0.8275862069,0.1851851852,0.8273878021,0.01960784314,0.9151515152,0.7715487036,0.7655367232,0.3377926421,0.3194244604,0.6514423077,0.4252491694,0.7,0.6513761468,0.465437788,0.4393939394,0.7287735849,0.5931330472,0.8957915832,0.7943820225,0.7518753606,0.6059907834,0.7269700333,0.291172192,0.5265700483,0.6101128291,0.8601823708,0.7782026769,0.8181818182,0.2895442359,0.2196969697,0.07692307692,0.8773584906,0.8607594937,0.3304940375,0.1698113208,1,0.5577722361,0.3703703704,0.8,0.4756554307,0.4342105263,0.4662045061,0.2628205128,0.275862069,0.3040540541,0.4970414201,0.3195876289,0.9375,0.5862068966,0.3333333333,0.6490218642,0.2352941176,0.6545454545,0.3398738612,0.4096045198,0.2474916388,0.2014388489,0.2524038462,0.5382059801,0.275,0.03669724771,0.5115207373,0.5454545455,0.3844339623,0.4103004292,0.3006012024,0.308988764,0.4431621466,0.1474654378,0.307436182,0.08016231529,0.6376811594,0.4141245299,0.5683890578,0.5956022945,0.5454545455,0.5978552279,0.6212121212,0.3846153846,0.4968553459,0.6075949367,0.3202725724,0.3459119497,0.7,0.2876142976,0.228956229,0.6222222222,0.4456928839,0.5,0.2426343154,0.1987179487,0.2413793103,0.3468468468,0.4733727811,0.5567010309,
0.9375,0.5862068966,0.3333333333,0.6490218642,0.2352941176,0.6545454545,0.3398738612,0.4096045198,0.2474916388,0.2014388489,0.2524038462,0.5382059801,0.275,0.03669724771,0.5115207373,0.5454545455,0.3844339623,0.4103004292,0.3006012024,0.308988764,0.4431621466,0.1474654378,0.307436182,0.08016231529,0.6376811594,0.4141245299,0.5683890578,0.5956022945,0.5454545455,0.5978552279,0.6212121212,0.3846153846,0.4968553459,0.6075949367,0.3202725724,0.3459119497,0.7,0.2876142976,0.228956229,0.6222222222,0.4456928839,0.5,0.2426343154,0.1987179487,0.2413793103,0.3468468468,0.4733727811,0.5567010309,0.125,0.8275862069,0.1851851852,0.8273878021,0.01960784314,0.9151515152,0.7715487036,0.7655367232,0.3377926421,0.3194244604,0.6514423077,0.4252491694,0.7,0.6513761468,0.465437788,0.4393939394,0.7287735849,0.5931330472,0.8957915832,0.7943820225,0.7518753606,0.6059907834,0.7269700333,0.291172192,0.5265700483,0.6101128291,0.8601823708,0.7782026769,0.8181818182,0.2895442359,0.2196969697,0.07692307692,0.8773584906,0.8607594937,0.3304940375,0.1698113208,1,0.5577722361,0.3703703704,0.8,0.4756554307,0.4342105263,0.4662045061,0.2628205128,0.275862069,0.3040540541,0.4970414201,0.3195876289,1
0.0625,1,0.03703703704,0.9700805524,0.002801120448,0.9636363636,0.9488437281,0.9096045198,0.5418060201,0.5568345324,1,0.6445182724,0.8,1,0.7235023041,0.6666666667,1,0.8145922747,0.9579158317,0.8101123596,0.8188113099,0.7188940092,1,0.1104050226,0.9371980676,0.6439615545,0.7477203647,0.637667304,0.9090909091,0.5308310992,0.3939393939,0.1923076923,1,0.9367088608,0.5689948893,0.3710691824,0.9,0.6558603491,0.4208754209,0.8888888889,0.4831460674,0.4210526316,0.5632582322,0.4166666667,0.4597701149,0.3941441441,0.4556213018,0.4845360825,1,0.6896551724,0.2592592593,0.7376294591,0.3669467787,0.5818181818,0.6264891381,0.7203389831,0.5284280936,0.6978417266,0.4230769231,0.5880398671,0.3833333333,0.4678899083,0.465437788,0.4848484848,0.7146226415,0.7278969957,0.5831663327,0.6471910112,0.4772071552,0.7073732719,0.8368479467,0.3034989664,0.6787439614,0.6234851651,0.7568389058,0.7533460803,0.6363636364,0.4235924933,0.4166666667,0.5769230769,0.8144654088,0.9430379747,0.6524701874,0.6729559748,0.7,0.6217788861,0.595959596,0.6222222222,0.3632958801,0.3684210526,0.4402079723,0.3333333333,0.5287356322,0.2432432432,0.3550295858,0.5567010309,
1,0.6896551724,0.2592592593,0.7376294591,0.3669467787,0.5818181818,0.6264891381,0.7203389831,0.5284280936,0.6978417266,0.4230769231,0.5880398671,0.3833333333,0.4678899083,0.465437788,0.4848484848,0.7146226415,0.7278969957,0.5831663327,0.6471910112,0.4772071552,0.7073732719,0.8368479467,0.3034989664,0.6787439614,0.6234851651,0.7568389058,0.7533460803,0.6363636364,0.4235924933,0.4166666667,0.5769230769,0.8144654088,0.9430379747,0.6524701874,0.6729559748,0.7,0.6217788861,0.595959596,0.6222222222,0.3632958801,0.3684210526,0.4402079723,0.3333333333,0.5287356322,0.2432432432,0.3550295858,0.5567010309,0.0625,1,0.03703703704,0.9700805524,0.002801120448,0.9636363636,0.9488437281,0.9096045198,0.5418060201,0.5568345324,1,0.6445182724,0.8,1,0.7235023041,0.6666666667,1,0.8145922747,0.9579158317,0.8101123596,0.8188113099,0.7188940092,1,0.1104050226,0.9371980676,0.6439615545,0.7477203647,0.637667304,0.9090909091,0.5308310992,0.3939393939,0.1923076923,1,0.9367088608,0.5689948893,0.3710691824,0.9,0.6558603491,0.4208754209,0.8888888889,0.4831460674,0.4210526316,0.5632582322,0.4166666667,0.4597701149,0.3941441441,0.4556213018,0.4845360825,1
0.5,0.6551724138,0.2962962963,0.6996547756,0.1204481793,0.7545454545,0.5178696566,0.5790960452,0.4214046823,0.4489208633,0.1442307692,0.3920265781,0.2583333333,0.128440367,0.6082949309,0.6363636364,0.554245283,0.5399141631,0.4729458918,0.5696629213,0.4004616272,0.4470046083,0.5993340733,0.2010565807,0.5893719807,0.7237776849,0.717325228,0.7131931166,0.6363636364,0.3243967828,0.3257575758,0.4230769231,0.6871069182,0.7784810127,0.5144804089,0.5094339623,0.7,0.4563591022,0.3804713805,0.6444444444,0.4456928839,0.4605263158,0.3431542461,0.3012820513,0.4137931034,0.286036036,0.5029585799,0.3608247423,0.5625,0.6206896552,0.3703703704,0.6398158803,0.1568627451,0.7242424242,0.4611072179,0.4435028249,0.254180602,0.326618705,0.4206730769,0.7009966777,0.325,0.4220183486,0.4516129032,0.4393939394,0.5495283019,0.4626609442,0.50501002,0.5280898876,0.499711483,0.5184331797,0.5671476138,0.3804456014,0.5507246377,0.3526953615,0.8267477204,0.7839388145,0.7272727273,0.3431635389,0.303030303,0.1923076923,0.7405660377,0.7721518987,0.2793867121,0.1698113208,0.95,0.4763092269,0.3367003367,0.5777777778,0.3820224719,0.3684210526,0.3310225303,0.3397435897,0.2068965517,0.295045045,0.3372781065,0.618556701,
0.5625,0.6206896552,0.3703703704,0.6398158803,0.1568627451,0.7242424242,0.4611072179,0.4435028249,0.254180602,0.326618705,0.4206730769,0.7009966777,0.325,0.4220183486,0.4516129032,0.4393939394,0.5495283019,0.4626609442,0.50501002,0.5280898876,0.499711483,0.5184331797,0.5671476138,0.3804456014,0.5507246377,0.3526953615,0.8267477204,0.7839388145,0.7272727273,0.3431635389,0.303030303,0.1923076923,0.7405660377,0.7721518987,0.2793867121,0.1698113208,0.95,0.4763092269,0.3367003367,0.5777777778,0.3820224719,0.3684210526,0.3310225303,0.3397435897,0.2068965517,0.295045045,0.3372781065,0.618556701,0.5,0.6551724138,0.2962962963,0.6996547756,0.1204481793,0.7545454545,0.5178696566,0.5790960452,0.4214046823,0.4489208633,0.1442307692,0.3920265781,0.2583333333,0.128440367,0.6082949309,0.6363636364,0.554245283,0.5399141631,0.4729458918,0.5696629213,0.4004616272,0.4470046083,0.5993340733,0.2010565807,0.5893719807,0.7237776849,0.717325228,0.7131931166,0.6363636364,0.3243967828,0.3257575758,0.4230769231,0.6871069182,0.7784810127,0.5144804089,0.5094339623,0.7,0.4563591022,0.3804713805,0.6444444444,0.4456928839,0.4605263158,0.3431542461,0.3012820513,0.4137931034,0.286036036,0.5029585799,0.3608247423,1
0.3125,0.9310344828,0.1111111111,0.9021864212,0.02240896359,0.9151515152,0.7407147863,0.6610169492,0.5685618729,0.6316546763,0.7403846154,0.4352159468,0.775,0.7064220183,0.6451612903,0.5909090909,0.6768867925,0.4686695279,0.8016032064,0.7584269663,0.6630121177,0.2880184332,0.538290788,0,0.5821256039,0.354784789,0.9452887538,0.8202676864,0.9090909091,0.6139410188,0.4621212121,0.4230769231,0.8867924528,0.7974683544,0.465076661,0.2578616352,0.9,0.4114713217,0.1313131313,0.8666666667,0.6779026217,0.6184210526,0.5736568458,0.1794871795,0.4827586207,0.5022522523,0.6449704142,0.2886597938,0.75,0.8620689655,0.1851851852,0.83429229,0.1232492997,0.7515151515,0.8563419762,0.7994350282,0.5652173913,0.5107913669,0.4423076923,0.4551495017,0.4916666667,0.376146789,0.5069124424,0.4545454545,0.7051886792,0.4995708155,0.9058116232,0.8876404494,0.6578188113,0.5944700461,0.7136514983,0.2909425006,0.652173913,0.64437944,0.8237082067,0.7084130019,0.9090909091,0.5442359249,0.4015151515,0.5,0.8427672956,0.746835443,0.5843270869,0.3899371069,0.75,0.6209476309,0.3804713805,0.8222222222,0.8651685393,0.8157894737,0.4974003466,0.3717948718,0.4827586207,0.6306306306,0.7337278107,0.3092783505,
0.75,0.8620689655,0.1851851852,0.83429229,0.1232492997,0.7515151515,0.8563419762,0.7994350282,0.5652173913,0.5107913669,0.4423076923,0.4551495017,0.4916666667,0.376146789,0.5069124424,0.4545454545,0.7051886792,0.4995708155,0.9058116232,0.8876404494,0.6578188113,0.5944700461,0.7136514983,0.2909425006,0.652173913,0.64437944,0.8237082067,0.7084130019,0.9090909091,0.5442359249,0.4015151515,0.5,0.8427672956,0.746835443,0.5843270869,0.3899371069,0.75,0.6209476309,0.3804713805,0.8222222222,0.8651685393,0.8157894737,0.4974003466,0.3717948718,0.4827586207,0.6306306306,0.7337278107,0.3092783505,0.3125,0.9310344828,0.1111111111,0.9021864212,0.02240896359,0.9151515152,0.7407147863,0.6610169492,0.5685618729,0.6316546763,0.7403846154,0.4352159468,0.775,0.7064220183,0.6451612903,0.5909090909,0.6768867925,0.4686695279,0.8016032064,0.7584269663,0.6630121177,0.2880184332,0.538290788,0,0.5821256039,0.354784789,0.9452887538,0.8202676864,0.9090909091,0.6139410188,0.4621212121,0.4230769231,0.8867924528,0.7974683544,0.465076661,0.2578616352,0.9,0.4114713217,0.1313131313,0.8666666667,0.6779026217,0.6184210526,0.5736568458,0.1794871795,0.4827586207,0.5022522523,0.6449704142,0.2886597938,1
0.25,0.6896551724,0.2592592593,0.7376294591,0.081232493,0.8060606061,0.5802382621,0.6610169492,0.6153846154,0.6043165468,0.5192307692,0.4086378738,0.6,0.5871559633,0.2580645161,0.2575757576,0.5778301887,0.5673819742,0.5410821643,0.5168539326,0.5706866705,0.5230414747,0.6071032186,0.3258556006,0.5628019324,0.5165064772,0.6565349544,0.6510516252,0.6363636364,0.3887399464,0.3863636364,0.2692307692,0.6713836478,0.7594936709,0.3441226576,0.3081761006,0.85,0.4904405653,0.4242424242,0.6888888889,0.2284644195,0.2236842105,0.1923743501,0.391025641,0.6206896552,0.1509009009,0.3786982249,0.381443299,0.8125,0.8620689655,0.1851851852,0.83429229,0.1008403361,0.7909090909,0.7161878066,0.6327683616,0.5685618729,0.6129496403,0.4375,0.3986710963,0.525,0.3669724771,0.1751152074,0.1363636364,0.6273584906,0.4154506438,0.7575150301,0.7056179775,0.6630121177,0.6175115207,0.6770255272,0.3851159942,0.4541062802,0.7033012954,0.6656534954,0.5621414914,0.9090909091,0.4396782842,0.3181818182,0.5769230769,0.7091194969,0.5886075949,0.4173764906,0.2075471698,0.8,0.5752285952,0.3265993266,0.7333333333,0.543071161,0.4868421053,0.589254766,0.2435897436,0.4827586207,0.3378378378,0.5384615385,0.2577319588,
0.8125,0.8620689655,0.1851851852,0.83429229,0.1008403361,0.7909090909,0.7161878066,0.6327683616,0.5685618729,0.6129496403,0.4375,0.3986710963,0.525,0.3669724771,0.1751152074,0.1363636364,0.6273584906,0.4154506438,0.7575150301,0.7056179775,0.6630121177,0.6175115207,0.6770255272,0.3851159942,0.4541062802,0.7033012954,0.6656534954,0.5621414914,0.9090909091,0.4396782842,0.3181818182,0.5769230769,0.7091194969,0.5886075949,0.4173764906,0.2075471698,0.8,0.5752285952,0.3265993266,0.7333333333,0.543071161,0.4868421053,0.589254766,0.2435897436,0.4827586207,0.3378378378,0.5384615385,0.2577319588,0.25,0.6896551724,0.2592592593,0.7376294591,0.081232493,0.8060606061,0.5802382621,0.6610169492,0.6153846154,0.6043165468,0.5192307692,0.4086378738,0.6,0.5871559633,0.2580645161,0.2575757576,0.5778301887,0.5673819742,0.5410821643,0.5168539326,0.5706866705,0.5230414747,0.6071032186,0.3258556006,0.5628019324,0.5165064772,0.6565349544,0.6510516252,0.6363636364,0.3887399464,0.3863636364,0.2692307692,0.6713836478,0.7594936709,0.3441226576,0.3081761006,0.85,0.4904405653,0.4242424242,0.6888888889,0.2284644195,0.2236842105,0.1923743501,0.391025641,0.6206896552,0.1509009009,0.3786982249,0.381443299,1
0.375,0.7931034483,0.1111111111,0.8791714614,0.03641456583,0.8848484848,0.4842326559,0.6016949153,0.4247491639,0.4043165468,0.3966346154,0.1594684385,0.7166666667,0.4770642202,0.267281106,0.2878787879,0.3891509434,0.4163090129,0.4829659319,0.3134831461,0.756491633,0.400921659,0.4150943396,0.4119898936,0.3743961353,0.7939824488,0.170212766,0.1778202677,0.5454545455,0.2305630027,0.2727272727,0.1153846154,0.2940251572,0.335443038,0.2555366269,0.2641509434,0.55,0.3865336658,0.3602693603,0.6888888889,0.3333333333,0.3684210526,0.5251299827,0.4230769231,0.4367816092,0.2364864865,0.6035502959,0.1649484536,0.6875,0.5172413793,0.4444444444,0.5512082854,0.1316526611,0.7454545455,0.52067274,0.581920904,0.3177257525,0.3179856115,0.4302884615,0.3455149502,0.5666666667,0.4770642202,0.2718894009,0.2727272727,0.4693396226,0.4403433476,0.5671342685,0.4808988764,0.6589728794,0.6082949309,0.5527192009,0.5693285353,0.4202898551,0.6757208525,0.5075987842,0.5,0.6363636364,0.3217158177,0.3181818182,0.1923076923,0.5220125786,0.5632911392,0.2180579216,0.1572327044,0.8,0.5477971737,0.5016835017,0.5777777778,0.1835205993,0.1710526316,0.3032928943,0.4358974359,0.2988505747,0.1081081081,0.3786982249,0.3092783505,
0.6875,0.5172413793,0.4444444444,0.5512082854,0.1316526611,0.7454545455,0.52067274,0.581920904,0.3177257525,0.3179856115,0.4302884615,0.3455149502,0.5666666667,0.4770642202,0.2718894009,0.2727272727,0.4693396226,0.4403433476,0.5671342685,0.4808988764,0.6589728794,0.6082949309,0.5527192009,0.5693285353,0.4202898551,0.6757208525,0.5075987842,0.5,0.6363636364,0.3217158177,0.3181818182,0.1923076923,0.5220125786,0.5632911392,0.2180579216,0.1572327044,0.8,0.5477971737,0.5016835017,0.5777777778,0.1835205993,0.1710526316,0.3032928943,0.4358974359,0.2988505747,0.1081081081,0.3786982249,0.3092783505,0.375,0.7931034483,0.1111111111,0.8791714614,0.03641456583,0.8848484848,0.4842326559,0.6016949153,0.4247491639,0.4043165468,0.3966346154,0.1594684385,0.7166666667,0.4770642202,0.267281106,0.2878787879,0.3891509434,0.4163090129,0.4829659319,0.3134831461,0.756491633,0.400921659,0.4150943396,0.4119898936,0.3743961353,0.7939824488,0.170212766,0.1778202677,0.5454545455,0.2305630027,0.2727272727,0.1153846154,0.2940251572,0.335443038,0.2555366269,0.2641509434,0.55,0.3865336658,0.3602693603,0.6888888889,0.3333333333,0.3684210526,0.5251299827,0.4230769231,0.4367816092,0.2364864865,0.6035502959,0.1649484536,1
0.1875,0.8275862069,0.1851851852,0.8273878021,0.008403361345,0.9575757576,0.6264891381,0.5875706215,0.6254180602,0.6431654676,0.6514423077,0.5182724252,0.625,0.6513761468,0.4976958525,0.4696969697,0.5660377358,0.4137339056,0.5951903808,0.6966292135,0.4385458742,0.4147465438,0.5549389567,0.2094020366,0.5845410628,0.5353113247,0.7598784195,0.6826003824,0.8181818182,0.5308310992,0.4318181818,0.3076923077,0.7169811321,0.6708860759,0.534923339,0.3962264151,0.7,0.4688279302,0.2626262626,0.7333333333,0.7752808989,0.7631578947,0.4766031196,0.3205128205,0.5747126437,0.5810810811,0.6686390533,0.4020618557,0.875,0.8275862069,0.1481481481,0.8550057537,0.3473389356,0.596969697,0.6468114926,0.6779661017,0.5351170569,0.4776978417,0.4831730769,0.4551495017,0.525,0.495412844,0.1797235023,0.1666666667,0.4976415094,0.4034334764,0.5931863727,0.5842696629,0.5672244662,0.4884792627,0.5072142064,0.4231682107,0.7512077295,0.5917258671,0.7689969605,0.7275334608,0.7272727273,0.3565683646,0.3181818182,0.2307692308,0.6761006289,0.6898734177,0.2827938671,0.1698113208,0.9,0.4771404821,0.3367003367,0.7555555556,0.5655430712,0.5657894737,0.568457539,0.3141025641,0.5057471264,0.4346846847,0.5917159763,0.381443299,
0.875,0.8275862069,0.1481481481,0.8550057537,0.3473389356,0.596969697,0.6468114926,0.6779661017,0.5351170569,0.4776978417,0.4831730769,0.4551495017,0.525,0.495412844,0.1797235023,0.1666666667,0.4976415094,0.4034334764,0.5931863727,0.5842696629,0.5672244662,0.4884792627,0.5072142064,0.4231682107,0.7512077295,0.5917258671,0.7689969605,0.7275334608,0.7272727273,0.3565683646,0.3181818182,0.2307692308,0.6761006289,0.6898734177,0.2827938671,0.1698113208,0.9,0.4771404821,0.3367003367,0.7555555556,0.5655430712,0.5657894737,0.568457539,0.3141025641,0.5057471264,0.4346846847,0.5917159763,0.381443299,0.1875,0.8275862069,0.1851851852,0.8273878021,0.008403361345,0.9575757576,0.6264891381,0.5875706215,0.6254180602,0.6431654676,0.6514423077,0.5182724252,0.625,0.6513761468,0.4976958525,0.4696969697,0.5660377358,0.4137339056,0.5951903808,0.6966292135,0.4385458742,0.4147465438,0.5549389567,0.2094020366,0.5845410628,0.5353113247,0.7598784195,0.6826003824,0.8181818182,0.5308310992,0.4318181818,0.3076923077,0.7169811321,0.6708860759,0.534923339,0.3962264151,0.7,0.4688279302,0.2626262626,0.7333333333,0.7752808989,0.7631578947,0.4766031196,0.3205128205,0.5747126437,0.5810810811,0.6686390533,0.4020618557,1
0.4375,0.5862068966,0.3333333333,0.6490218642,0.1456582633,0.7333333333,0.4856341976,0.604519774,0.4715719064,0.4201438849,0.2932692308,0.2491694352,0.5083333333,0.3486238532,0.4930875576,0.5303030303,0.4080188679,0.4386266094,0.4408817635,0.3078651685,0.6912867859,0.4400921659,0.4950055494,0.3519638619,0.4927536232,0.7338069369,0.3708206687,0.3881453155,0.5454545455,0.345844504,0.3863636364,0.2307692308,0.4103773585,0.4936708861,0.265758092,0.2767295597,0.65,0.4546965919,0.4545454545,0.6222222222,0.127340824,0.1184210526,0.3136915078,0.5,0.4942528736,0.08333333333,0.4142011834,0.2577319588,0.625,0.7931034483,0.1851851852,0.8193325662,0.1120448179,0.7606060606,0.5893482831,0.604519774,0.6120401338,0.5553956835,0.5264423077,0.4451827243,0.575,0.5504587156,0.1889400922,0.1666666667,0.5754716981,0.4927038627,0.5671342685,0.4179775281,0.7461050202,0.3778801843,0.4672586016,0.27869229,0.5,0.5649811952,0.3191489362,0.2848948375,0.7272727273,0.5013404826,0.446969697,0.2307692308,0.4952830189,0.4620253165,0.3168654174,0.213836478,0.65,0.3890274314,0.2255892256,0.7777777778,0.456928839,0.4473684211,0.3951473137,0.3333333333,0.5862068966,0.3693693694,0.5443786982,0.3711340206,
0.625,0.7931034483,0.1851851852,0.8193325662,0.1120448179,0.7606060606,0.5893482831,0.604519774,0.6120401338,0.5553956835,0.5264423077,0.4451827243,0.575,0.5504587156,0.1889400922,0.1666666667,0.5754716981,0.4927038627,0.5671342685,0.4179775281,0.7461050202,0.3778801843,0.4672586016,0.27869229,0.5,0.5649811952,0.3191489362,0.2848948375,0.7272727273,0.5013404826,0.446969697,0.2307692308,0.4952830189,0.4620253165,0.3168654174,0.213836478,0.65,0.3890274314,0.2255892256,0.7777777778,0.456928839,0.4473684211,0.3951473137,0.3333333333,0.5862068966,0.3693693694,0.5443786982,0.3711340206,0.4375,0.5862068966,0.3333333333,0.6490218642,0.1456582633,0.7333333333,0.4856341976,0.604519774,0.4715719064,0.4201438849,0.2932692308,0.2491694352,0.5083333333,0.3486238532,0.4930875576,0.5303030303,0.4080188679,0.4386266094,0.4408817635,0.3078651685,0.6912867859,0.4400921659,0.4950055494,0.3519638619,0.4927536232,0.7338069369,0.3708206687,0.3881453155,0.5454545455,0.345844504,0.3863636364,0.2307692308,0.4103773585,0.4936708861,0.265758092,0.2767295597,0.65,0.4546965919,0.4545454545,0.6222222222,0.127340824,0.1184210526,0.3136915078,0.5,0.4942528736,0.08333333333,0.4142011834,0.2577319588,1
0.125,0.8275862069,0.1851851852,0.8273878021,0.005602240896,0.9515151515,0.6138752628,0.5706214689,0.6856187291,0.7136690647,0.3293269231,0.2524916944,0.55,0.2844036697,0.1751152074,0.1515151515,0.5283018868,0.3725321888,0.5110220441,0.5528089888,0.4789382574,0.4723502304,0.5837957825,0.2704233979,0.5338164251,1,0.5896656535,0.5200764818,0.8181818182,0.3780160858,0.2954545455,0.3461538462,0.6037735849,0.5316455696,0.4497444634,0.3018867925,0.65,0.4779717373,0.2727272727,0.7111111111,0.4007490637,0.3552631579,0.6065857886,0.3076923077,0.632183908,0.3040540541,0.5917159763,0.1546391753,0.9375,0.6896551724,0.3703703704,0.665132336,0.2829131653,0.6333333333,0.6916608269,0.604519774,0.5217391304,0.5366906475,0.4086538462,0.584717608,0.375,0.3394495413,0.4147465438,0.3636363636,0.5377358491,0.3201716738,0.6613226453,0.5887640449,0.6653202539,0.7096774194,0.7591564928,0.4184978179,0.7149758454,0.662766402,0.4559270517,0.3680688337,0.9090909091,0.4557640751,0.3257575758,0.5384615385,0.5408805031,0.3924050633,0.5724020443,0.3773584906,0.55,0.7223607648,0.5016835017,0.5777777778,0.4719101124,0.4078947368,0.4592720971,0.5576923077,0.4367816092,0.3761261261,0.4733727811,0.4226804124,
0.9375,0.6896551724,0.3703703704,0.665132336,0.2829131653,0.6333333333,0.6916608269,0.604519774,0.5217391304,0.5366906475,0.4086538462,0.584717608,0.375,0.3394495413,0.4147465438,0.3636363636,0.5377358491,0.3201716738,0.6613226453,0.5887640449,0.6653202539,0.7096774194,0.7591564928,0.4184978179,0.7149758454,0.662766402,0.4559270517,0.3680688337,0.9090909091,0.4557640751,0.3257575758,0.5384615385,0.5408805031,0.3924050633,0.5724020443,0.3773584906,0.55,0.7223607648,0.5016835017,0.5777777778,0.4719101124,0.4078947368,0.4592720971,0.5576923077,0.4367816092,0.3761261261,0.4733727811,0.4226804124,0.125,0.8275862069,0.1851851852,0.8273878021,0.005602240896,0.9515151515,0.6138752628,0.5706214689,0.6856187291,0.7136690647,0.3293269231,0.2524916944,0.55,0.2844036697,0.1751152074,0.1515151515,0.5283018868,0.3725321888,0.5110220441,0.5528089888,0.4789382574,0.4723502304,0.5837957825,0.2704233979,0.5338164251,1,0.5896656535,0.5200764818,0.8181818182,0.3780160858,0.2954545455,0.3461538462,0.6037735849,0.5316455696,0.4497444634,0.3018867925,0.65,0.4779717373,0.2727272727,0.7111111111,0.4007490637,0.3552631579,0.6065857886,0.3076923077,0.632183908,0.3040540541,0.5917159763,0.1546391753,1
0.0625,0.8965517241,0.1481481481,0.8688147296,0,1,0.806587246,0.7401129944,0.4715719064,0.4676258993,0.6346153846,0.5681063123,0.575,0.5871559633,0.4792626728,0.4242424242,0.7099056604,0.5038626609,0.8356713427,0.7404494382,0.7328332372,0.7142857143,0.8157602664,0.3441543527,0.770531401,0.5867112411,0.7082066869,0.6013384321,0.9090909091,0.4772117962,0.3484848485,0.1153846154,0.786163522,0.6835443038,0.5195911414,0.3144654088,0.75,0.6733167082,0.4410774411,0.7333333333,0.4456928839,0.3815789474,0.452339688,0.25,0.3793103448,0.3941441441,0.4911242604,0.412371134,1,0.5517241379,0.3703703704,0.6110471807,0.5742296919,0.4636363636,0.3896285915,0.4745762712,0.237458194,0.2705035971,0.1538461538,0.6445182724,0.15,0.1651376147,0.5207373272,0.5606060606,0.5448113208,0.6051502146,0.4088176353,0.4224719101,0.4783612233,0.3456221198,0.4916759156,0.1780108721,0.5410628019,0.3652319265,0.6656534954,0.6978967495,0.5454545455,0.4611260054,0.4924242424,0.2692307692,0.6540880503,0.8164556962,0.3833049404,0.4213836478,0.8,0.3807148795,0.3535353535,0.5777777778,0.2546816479,0.2763157895,0.3275563258,0.2179487179,0.2298850575,0.2207207207,0.3017751479,0.6597938144,
1,0.5517241379,0.3703703704,0.6110471807,0.5742296919,0.4636363636,0.3896285915,0.4745762712,0.237458194,0.2705035971,0.1538461538,0.6445182724,0.15,0.1651376147,0.5207373272,0.5606060606,0.5448113208,0.6051502146,0.4088176353,0.4224719101,0.4783612233,0.3456221198,0.4916759156,0.1780108721,0.5410628019,0.3652319265,0.6656534954,0.6978967495,0.5454545455,0.4611260054,0.4924242424,0.2692307692,0.6540880503,0.8164556962,0.3833049404,0.4213836478,0.8,0.3807148795,0.3535353535,0.5777777778,0.2546816479,0.2763157895,0.3275563258,0.2179487179,0.2298850575,0.2207207207,0.3017751479,0.6597938144,0.0625,0.8965517241,0.1481481481,0.8688147296,0,1,0.806587246,0.7401129944,0.4715719064,0.4676258993,0.6346153846,0.5681063123,0.575,0.5871559633,0.4792626728,0.4242424242,0.7099056604,0.5038626609,0.8356713427,0.7404494382,0.7328332372,0.7142857143,0.8157602664,0.3441543527,0.770531401,0.5867112411,0.7082066869,0.6013384321,0.9090909091,0.4772117962,0.3484848485,0.1153846154,0.786163522,0.6835443038,0.5195911414,0.3144654088,0.75,0.6733167082,0.4410774411,0.7333333333,0.4456928839,0.3815789474,0.452339688,0.25,0.3793103448,0.3941441441,0.4911242604,0.412371134,1
